"exam_id"	"exam_date"	"exam_year"	"exam_type"
"GLBAEP103230132"	"1788-04-09"	1788	"settlement"
"GLBAEP103230133"	"1788-04-10"	1788	"settlement"
"GLBAEP103230134"	"1788-04-22"	1788	"settlement"
"GLBAEP103230135"	"1788-04-28"	1788	"settlement"
"GLBAEP103230136"	"1788-05-03"	1788	"settlement"
"GLBAEP103230137"	"1788-05-06"	1788	"settlement"
"GLBAEP103230138"	"1788-05-06"	1788	"settlement"
"GLBAEP103230139"	"1788-05-08"	1788	"settlement"
"GLBAEP103230140"	"1788-05-08"	1788	"bastardy"
"GLBAEP103230141"	"1788-05-13"	1788	"settlement"
"GLBAEP103230142"	"1788-05-14"	1788	"settlement"
"GLBAEP103230143"	"1788-05-15"	1788	"settlement"
"GLBAEP103230144"	"1788-05-19"	1788	"settlement"
"GLBAEP103230145"	"1788-05-21"	1788	"settlement"
"GLBAEP103230146"	"1788-06-19"	1788	"settlement"
"GLBAEP103230147"	"1788-06-20"	1788	"settlement"
"GLBAEP103230148"	"1788-06-21"	1788	"settlement"
"GLBAEP103230149"	"1788-06-24"	1788	"settlement"
"GLBAEP103230150"	"1788-06-24"	1788	"settlement"
"GLBAEP103230151"	"1788-06-30"	1788	"settlement"
"GLBAEP103230152_476"	"1788-07-01"	1788	"settlement"
"GLBAEP103230152_478"	"1788-07-04"	1788	"settlement"
"GLBAEP103230153"	"1788-07-05"	1788	"settlement"
"GLBAEP103230154"	"1788-07-08"	1788	"settlement"
"GLBAEP103230155"	"1788-07-17"	1788	"settlement"
"GLBAEP103000003"	"1788-07-18"	1788	"settlement"
"GLBAEP103000004"	"1788-08-12"	1788	"settlement"
"GLBAEP103000006"	"1788-09-00"	1788	"settlement"
"GLBAEP103000005"	"1788-09-02"	1788	"settlement"
"GLBAEP103000007"	"1788-09-18"	1788	"bastardy"
"GLBAEP103000008"	"1788-09-18"	1788	"settlement"
"GLBAEP103000009"	"1788-09-24"	1788	"settlement"
"GLBAEP103000015"	"1788-10-00"	1788	"settlement"
"GLBAEP103000017"	"1788-10-00"	1788	"settlement"
"GLBAEP103000020"	"1788-10-00"	1788	"settlement"
"GLBAEP103000010"	"1788-10-02"	1788	"settlement"
"GLBAEP103000011"	"1788-10-13"	1788	"settlement"
"GLBAEP103000012"	"1788-10-13"	1788	"settlement"
"GLBAEP103000013"	"1788-10-15"	1788	"bastardy"
"GLBAEP103000014"	"1788-10-17"	1788	"settlement"
"GLBAEP103000019"	"1788-10-23"	1788	"settlement"
"GLBAEP103000021"	"1788-10-30"	1788	"settlement"
"GLBAEP103000023"	"1788-11-05"	1788	"settlement"
"GLBAEP103000024"	"1788-11-08"	1788	"settlement"
"GLBAEP103000025"	"1788-11-26"	1788	"settlement"
"GLBAEP103000026"	"1788-11-29"	1788	"settlement"
"GLBAEP103000039"	"1788-12-00"	1788	"settlement"
"GLBAEP103000040"	"1788-12-00"	1788	"settlement"
"GLBAEP103000032"	"1788-12-00"	1788	"settlement"
"GLBAEP103000033"	"1788-12-00"	1788	"settlement"
"GLBAEP103000034"	"1788-12-00"	1788	"settlement"
"GLBAEP103000036"	"1788-12-00"	1788	"settlement"
"GLBAEP103000038"	"1788-12-00"	1788	"settlement"
"GLBAEP103000027"	"1788-12-01"	1788	"settlement"
"GLBAEP103000031"	"1788-12-05"	1788	"settlement"
"GLBAEP103000030"	"1788-12-06"	1788	"settlement"
"GLBAEP103000028"	"1788-12-09"	1788	"settlement"
"GLBAEP103000029"	"1788-12-09"	1788	"bastardy"
"GLBAEP103000035"	"1788-12-13"	1788	"settlement"
"GLBAEP103000041"	"1788-12-30"	1788	"settlement"
"GLBAEP103000042"	"1788-12-30"	1788	"settlement"
"GLBAEP103000043"	"1788-12-31"	1788	"settlement"
"GLBAEP103000047"	"1789-01-00"	1789	"settlement"
"GLBAEP103000049"	"1789-01-00"	1789	"settlement"
"GLBAEP103000054"	"1789-01-00"	1789	"settlement"
"GLBAEP103000055"	"1789-01-00"	1789	"settlement"
"GLBAEP103000058"	"1789-01-00"	1789	"settlement"
"GLBAEP103000044"	"1789-01-07"	1789	"settlement"
"GLBAEP103000045"	"1789-01-10"	1789	"settlement"
"GLBAEP103000048"	"1789-01-17"	1789	"settlement"
"GLBAEP103000060"	"1789-01-28"	1789	"settlement"
"GLBAEP103000051"	"1789-01-30"	1789	"settlement"
"GLBAEP103000061"	"1789-01-30"	1789	"settlement"
"GLBAEP103000046"	"1789-02-05"	1789	"settlement"
"GLBAEP103000062"	"1789-02-06"	1789	"settlement"
"GLBAEP103000063"	"1789-02-08"	1789	"settlement"
"GLBAEP103000065"	"1789-02-26"	1789	"settlement"
"GLBAEP103000066"	"1789-02-28"	1789	"settlement"
"GLBAEP103000068"	"1789-03-00"	1789	"settlement"
"GLBAEP103000072"	"1789-03-00"	1789	"settlement"
"GLBAEP103000067"	"1789-03-02"	1789	"settlement"
"GLBAEP103000069"	"1789-03-10"	1789	"settlement"
"GLBAEP103000070"	"1789-03-12"	1789	"settlement"
"GLBAEP103000071"	"1789-03-12"	1789	"settlement"
"GLBAEP103000064"	"1789-03-12"	1789	"settlement"
"GLBAEP103000073"	"1789-04-00"	1789	"settlement"
"GLBAEP103000074"	"1789-04-09"	1789	"settlement"
"GLBAEP103000078"	"1789-05-00"	1789	"settlement"
"GLBAEP103000079"	"1789-05-18"	1789	"settlement"
"GLBAEP103000081"	"1789-05-21"	1789	"settlement"
"GLBAEP103000082"	"1789-05-22"	1789	"settlement"
"GLBAEP103000083"	"1789-05-23"	1789	"settlement"
"GLBAEP103000076"	"1789-05-27"	1789	"settlement"
"GLBAEP103000084"	"1789-05-28"	1789	"settlement"
"GLBAEP103000085"	"1789-06-12"	1789	"settlement"
"GLBAEP103000142"	"1789-07-03"	1789	"settlement"
"GLBAEP103000086"	"1789-07-06"	1789	"settlement"
"GLBAEP103000087"	"1789-07-23"	1789	"settlement"
"GLBAEP103000088"	"1789-07-31"	1789	"settlement"
"GLBAEP103000089"	"1789-08-03"	1789	"settlement"
"GLBAEP103000090"	"1789-08-06"	1789	"settlement"
"GLBAEP103000091"	"1789-08-13"	1789	"settlement"
"GLBAEP103000092"	"1789-08-21"	1789	"settlement"
"GLBAEP103000093"	"1789-09-16"	1789	"settlement"
"GLBAEP103000094"	"1789-09-25"	1789	"settlement"
"GLBAEP103000095"	"1789-09-30"	1789	"settlement"
"GLBAEP103000097"	"1789-10-03"	1789	"settlement"
"GLBAEP103000098"	"1789-10-17"	1789	"settlement"
"GLBAEP103000100"	"1789-11-00"	1789	"bastardy"
"GLBAEP103000101"	"1789-11-00"	1789	"settlement"
"GLBAEP103000103"	"1789-11-10"	1789	"settlement"
"GLBAEP103000105"	"1789-11-12"	1789	"settlement"
"GLBAEP103000104"	"1789-11-12"	1789	"settlement"
"GLBAEP103000106"	"1789-12-11"	1789	"settlement"
"GLBAEP103000107"	"1789-12-12"	1789	"settlement"
"GLBAEP103040152"	"1789-12-13"	1789	"bastardy"
"GLBAEP103000108"	"1789-12-18"	1789	"settlement"
"GLBAEP103000109"	"1789-12-19"	1789	"settlement"
"GLBAEP103000110"	"1789-12-22"	1789	"settlement"
"GLBAEP103000118"	"1790-01-00"	1790	"settlement"
"GLBAEP103000120"	"1790-01-00"	1790	"settlement"
"GLBAEP103000121"	"1790-01-00"	1790	"settlement"
"GLBAEP103000111"	"1790-01-01"	1790	"settlement"
"GLBAEP103000112"	"1790-01-01"	1790	"settlement"
"GLBAEP103000113"	"1790-01-05"	1790	"settlement"
"GLBAEP103000114"	"1790-01-05"	1790	"settlement"
"GLBAEP103000116"	"1790-01-09"	1790	"settlement"
"GLBAEP103000124"	"1790-02-00"	1790	"settlement"
"GLBAEP103000122"	"1790-02-01"	1790	"settlement"
"GLBAEP103000123"	"1790-02-06"	1790	"settlement"
"GLBAEP103000125"	"1790-02-23"	1790	"settlement"
"GLBAEP103000134"	"1790-03-00"	1790	"settlement"
"GLBAEP103000099"	"1790-03-00"	1790	"settlement"
"GLBAEP103000127"	"1790-03-06"	1790	"settlement"
"GLBAEP103000128"	"1790-03-06"	1790	"bastardy"
"GLBAEP103000129"	"1790-03-12"	1790	"settlement"
"GLBAEP103000130"	"1790-03-17"	1790	"settlement"
"GLBAEP103000131"	"1790-03-17"	1790	"settlement"
"GLBAEP103000132"	"1790-03-18"	1790	"settlement"
"GLBAEP103000133"	"1790-03-23"	1790	"settlement"
"GLBAEP103000135"	"1790-04-04"	1790	"settlement"
"GLBAEP103000136"	"1790-04-28"	1790	"settlement"
"GLBAEP103000137"	"1790-04-28"	1790	"bastardy"
"GLBAEP103010005"	"1790-05-15"	1790	"settlement"
"GLBAEP103000138"	"1790-05-19"	1790	"settlement"
"GLBAEP103010006"	"1790-05-27"	1790	"settlement"
"GLBAEP103010007"	"1790-06-00"	1790	"settlement"
"GLBAEP103010008"	"1790-06-29"	1790	"settlement"
"GLBAEP103010012"	"1790-07-00"	1790	"settlement"
"GLBAEP103010013"	"1790-07-00"	1790	"settlement"
"GLBAEP103010009"	"1790-07-03"	1790	"settlement"
"GLBAEP103010010"	"1790-07-12"	1790	"settlement"
"GLBAEP103010011"	"1790-07-17"	1790	"settlement"
"GLBAEP103010014"	"1790-07-22"	1790	"settlement"
"GLBAEP103010017"	"1790-07-24"	1790	"settlement"
"GLBAEP103010018"	"1790-07-27"	1790	"settlement"
"GLBAEP103010020"	"1790-08-00"	1790	"settlement"
"GLBAEP103010021"	"1790-08-00"	1790	"settlement"
"GLBAEP103010015"	"1790-08-11"	1790	"settlement"
"GLBAEP103010019"	"1790-08-11"	1790	"bastardy"
"GLBAEP103010023"	"1790-08-28"	1790	"settlement"
"GLBAEP103010039"	"1790-08-31"	1790	"settlement"
"GLBAEP103010024"	"1790-09-00"	1790	"settlement"
"GLBAEP103010027"	"1790-09-00"	1790	"settlement"
"GLBAEP103010025"	"1790-09-09"	1790	"settlement"
"GLBAEP103010026"	"1790-09-20"	1790	"settlement"
"GLBAEP103010028"	"1790-10-22"	1790	"settlement"
"GLBAEP103010030"	"1790-11-06"	1790	"settlement"
"GLBAEP103010031"	"1790-11-15"	1790	"settlement"
"GLBAEP103010032"	"1790-11-22"	1790	"settlement"
"GLBAEP103010033"	"1790-12-11"	1790	"settlement"
"GLBAEP103010035"	"1790-12-30"	1790	"settlement"
"GLBAEP103010034"	"1790-12-31"	1790	"settlement"
"GLBAEP103010043"	"1791-01-00"	1791	"settlement"
"GLBAEP103010036"	"1791-01-05"	1791	"settlement"
"GLBAEP103010041"	"1791-01-20"	1791	"settlement"
"GLBAEP103010037"	"1791-01-21"	1791	"settlement"
"GLBAEP103010038"	"1791-01-21"	1791	"settlement"
"GLBAEP103010042"	"1791-01-22"	1791	"settlement"
"GLBAEP103010053"	"1791-02-00"	1791	"settlement"
"GLBAEP103010044"	"1791-02-09"	1791	"settlement"
"GLBAEP103010045"	"1791-02-17"	1791	"settlement"
"GLBAEP103010048"	"1791-02-19"	1791	"settlement"
"GLBAEP103010049"	"1791-02-19"	1791	"bastardy"
"GLBAEP103010050"	"1791-02-22"	1791	"settlement"
"GLBAEP103010051"	"1791-02-22"	1791	"settlement"
"GLBAEP103010052"	"1791-02-26"	1791	"settlement"
"GLBAEP103010054"	"1791-03-18"	1791	"settlement"
"GLBAEP103010055"	"1791-03-18"	1791	"settlement"
"GLBAEP103010056"	"1791-04-08"	1791	"settlement"
"GLBAEP103010059"	"1791-04-16"	1791	"settlement"
"GLBAEP103010060"	"1791-04-26"	1791	"settlement"
"GLBAEP103010058"	"1791-05-03"	1791	"settlement"
"GLBAEP103010057"	"1791-05-03"	1791	"settlement"
"GLBAEP103010061"	"1791-05-20"	1791	"settlement"
"GLBAEP103010063"	"1791-06-00"	1791	"settlement"
"GLBAEP103010062"	"1791-06-18"	1791	"settlement"
"GLBAEP103010064"	"1791-07-02"	1791	"settlement"
"GLBAEP103010065"	"1791-07-02"	1791	"bastardy"
"GLBAEP103010066"	"1791-07-06"	1791	"settlement"
"GLBAEP103010069"	"1791-08-11"	1791	"settlement"
"GLBAEP103010071"	"1791-09-00"	1791	"settlement"
"GLBAEP103010070"	"1791-09-09"	1791	"settlement"
"GLBAEP103010072"	"1791-09-22"	1791	"settlement"
"GLBAEP103010073"	"1791-09-30"	1791	"settlement"
"GLBAEP103010074"	"1791-09-30"	1791	"bastardy"
"GLBAEP103010076"	"1791-10-00"	1791	"settlement"
"GLBAEP103010075"	"1791-10-31"	1791	"settlement"
"GLBAEP103010080"	"1791-11-00"	1791	"settlement"
"GLBAEP103010077"	"1791-11-10"	1791	"settlement"
"GLBAEP103010078"	"1791-11-26"	1791	"settlement"
"GLBAEP103010079"	"1791-11-26"	1791	"settlement"
"GLBAEP103010081"	"1791-12-05"	1791	"settlement"
"GLBAEP103010082"	"1791-12-16"	1791	"settlement"
"GLBAEP103010083"	"1791-12-17"	1791	"settlement"
"GLBAEP103010087"	"1792-01-00"	1792	"settlement"
"GLBAEP103010090"	"1792-01-00"	1792	"settlement"
"GLBAEP103010084"	"1792-01-06"	1792	"settlement"
"GLBAEP103010085"	"1792-01-10"	1792	"settlement"
"GLBAEP103010086"	"1792-01-12"	1792	"settlement"
"GLBAEP103010088"	"1792-01-31"	1792	"bastardy"
"GLBAEP103010089"	"1792-01-31"	1792	"settlement"
"GLBAEP103010091"	"1792-05-04"	1792	"settlement"
"GLBAEP103010093"	"1792-05-22"	1792	"settlement"
"GLBAEP103010096"	"1792-05-24"	1792	"settlement"
"GLBAEP103010094"	"1792-05-31"	1792	"settlement"
"GLBAEP103010097"	"1792-06-05"	1792	"settlement"
"GLBAEP103010098"	"1792-06-05"	1792	"settlement"
"GLBAEP103010099"	"1792-07-05"	1792	"settlement"
"GLBAEP103010100"	"1792-07-24"	1792	"settlement"
"GLBAEP103010101"	"1792-08-18"	1792	"settlement"
"GLBAEP103010102"	"1792-08-30"	1792	"settlement"
"GLBAEP103010103"	"1792-08-30"	1792	"settlement"
"GLBAEP103010104"	"1792-09-00"	1792	"settlement"
"GLBAEP103010105"	"1792-09-00"	1792	"settlement"
"GLBAEP103010106"	"1792-09-15"	1792	"settlement"
"GLBAEP103010108"	"1792-09-29"	1792	"settlement"
"GLBAEP103010109"	"1792-10-10"	1792	"settlement"
"GLBAEP103010110"	"1792-10-10"	1792	"bastardy"
"GLBAEP103010111"	"1792-10-15"	1792	"settlement"
"GLBAEP103010112"	"1792-10-22"	1792	"settlement"
"GLBAEP103010113"	"1792-10-23"	1792	"settlement"
"GLBAEP103010114"	"1792-10-30"	1792	"settlement"
"GLBAEP103010115"	"1792-10-30"	1792	"bastardy"
"GLBAEP103010118"	"1792-11-00"	1792	"settlement"
"GLBAEP103010122"	"1792-11-00"	1792	"settlement"
"GLBAEP103010117"	"1792-11-00"	1792	"settlement"
"GLBAEP103010116"	"1792-11-06"	1792	"settlement"
"GLBAEP103010134"	"1792-11-08"	1792	"settlement"
"GLBAEP103010119"	"1792-11-10"	1792	"settlement"
"GLBAEP103010120"	"1792-11-13"	1792	"settlement"
"GLBAEP103010121"	"1792-11-15"	1792	"settlement"
"GLBAEP103010123"	"1792-11-26"	1792	"settlement"
"GLBAEP103010124"	"1792-11-28"	1792	"settlement"
"GLBAEP103010127"	"1792-12-00"	1792	"settlement"
"GLBAEP103010128"	"1792-12-00"	1792	"settlement"
"GLBAEP103010129"	"1792-12-00"	1792	"settlement"
"GLBAEP103010130"	"1792-12-00"	1792	"settlement"
"GLBAEP103010131"	"1792-12-00"	1792	"settlement"
"GLBAEP103010125"	"1792-12-12"	1792	"settlement"
"GLBAEP103010126"	"1792-12-19"	1792	"settlement"
